Time,Freq,Mag,Phase,FreqCmd,MagCmd,PhaseCmd,Headroom
191.22088098526,0.24061596393585205,0.09125151485204697,-16.291213989257812,0.24061596393585205,0.026093943044543266,114.71969604492188,796.0
198.79657888412476,0.2639915347099304,0.09236905723810196,-17.711788177490234,0.2639915347099304,0.03030550852417946,122.51335906982422,796.0
205.70541667938232,0.28951936960220337,0.09253523498773575,-18.434547424316406,0.28951936960220337,0.02954915724694729,129.84068298339844,797.0
211.99960112571716,0.31766197085380554,0.0935378223657608,-20.993446350097656,0.31766197085380554,0.038099873811006546,129.34071350097656,796.0
217.73898839950562,0.3484320342540741,0.09769901633262634,-21.640459060668945,0.3484320342540741,0.05118183791637421,145.90103149414062,796.0
222.9817283153534,0.3822629749774933,0.0975816547870636,-25.858078002929688,0.3822629749774933,0.06209997087717056,134.46510314941406,797.0
227.74700450897217,0.41946306824684143,0.09996062517166138,-27.732404708862305,0.41946306824684143,0.0719476193189621,141.2212677001953,797.0
232.0895059108734,0.4604051113128662,0.10297612845897675,-28.546035766601562,0.4604051113128662,0.08519528806209564,148.9359588623047,796.0
236.05969834327698,0.5050504803657532,0.1051705926656723,-30.868009567260742,0.5050504803657532,0.09884927421808243,151.47946166992188,796.0
239.66576194763184,0.554323673248291,0.10761655122041702,-36.200618743896484,0.554323673248291,0.12494008988142014,143.00177001953125,796.0
242.95733308792114,0.6082724928855896,0.11831891536712646,-39.215782165527344,0.6082724928855896,0.17227321863174438,149.90969848632812,797.0
247.4510157108307,0.6675567030906677,0.12680087983608246,-44.57672882080078,0.6675567030906677,0.22689896821975708,145.8704833984375,795.0
251.54479789733887,0.7320643663406372,0.14251844584941864,-50.83042907714844,0.7320643663406372,0.3157244026660919,143.52536010742188,795.0
255.28408122062683,0.8038584589958191,0.169112429022789,-57.85491943359375,0.8038584589958191,0.4580245018005371,141.9359130859375,795.0
258.67601323127747,0.8818341493606567,0.21514379978179932,-75.47476196289062,0.8818341493606567,0.7347842454910278,127.4295883178711,795.0
261.7821936607361,0.967117965221405,0.32790881395339966,-94.11708068847656,0.967117965221405,1.3882578611373901,114.8372802734375,796.0
265.5592510700226,1.0615711212158203,0.3020969033241272,172.59274291992188,1.0615711212158203,1.6923145055770874,27.843721389770508,797.0
268.9882085323334,1.1655011177062988,0.12977789342403412,-173.12054443359375,1.1655011177062988,0.9234585165977478,38.73600387573242,796.0
272.1102075576782,1.278772234916687,0.1036098375916481,165.9715576171875,1.278772234916687,0.841032862663269,23.581010818481445,797.0
275.6806309223175,1.4044944047927856,0.08072731643915176,160.43711853027344,1.4044944047927856,0.7441165447235107,19.050813674926758,795.0
278.91087532043457,1.5432099103927612,0.05078769475221634,146.2720489501953,1.5432099103927612,0.6124280095100403,10.59652328491211,795.0
282.4548511505127,1.6949151754379272,0.037426628172397614,144.22735595703125,1.6949151754379272,0.5461385250091553,8.753028869628906,795.0
285.6921298503876,1.8587359189987183,0.0256267748773098,135.6506805419922,1.8587359189987183,0.48768213391304016,5.519680976867676,795.0
289.120400428772,2.040816307067871,0.019365277141332626,133.175537109375,2.040816307067871,0.4546772837638855,4.405507564544678,795.0
292.24773693084717,2.242152452468872,0.016101783141493797,132.92054748535156,2.242152452468872,0.4383957087993622,3.4704442024230957,795.0
295.4954147338867,2.4630541801452637,0.010839220136404037,130.61900329589844,2.4630541801452637,0.4048651456832886,2.954672336578369,792.0
298.8280735015869,2.702702760696411,0.008318417705595493,128.16043090820312,2.702702760696411,0.389589786529541,2.1251220703125,796.0
301.84610295295715,2.9761903285980225,0.005629268009215593,110.3589096069336,2.9761903285980225,0.3720928132534027,1.1258022785186768,795.0
304.90240716934204,3.2679736614227295,0.004398191347718239,125.32862091064453,3.2679736614227295,0.3614017367362976,1.452864170074463,796.0
307.96254801750183,3.5971219539642334,0.0029454699251800776,112.72978973388672,3.5971219539642334,0.35004737973213196,0.2509970963001251,795.0
310.9889626502991,3.9682538509368896,0.002590077929198742,126.91563415527344,3.9682538509368896,0.34646421670913696,0.3164809048175812,795.0
314.1877646446228,4.385964393615723,0.0018777978839352727,131.152099609375,4.385964393615723,0.33887556195259094,0.1124328002333641,795.0
317.2710349559784,4.854368686676025,0.0015190427657216787,107.7367935180664,4.854368686676025,0.33891284465789795,0.13538123667240143,795.0
320.43067812919617,5.376343727111816,0.0008472765912301838,79.63578796386719,5.376343727111816,0.32891106605529785,0.1443839818239212,790.0
323.46678161621094,5.952380657196045,0.0007248767651617527,100.30572509765625,5.952380657196045,0.3288115859031677,-0.22540543973445892,796.0
326.50826478004456,6.578947067260742,0.0005930622573941946,119.07510375976562,6.578947067260742,0.3267125189304352,0.0002948664769064635,791.0
329.53959918022156,7.246376037597656,0.000552264682482928,146.63540649414062,7.246376037597656,0.32309791445732117,-0.6413886547088623,791.0
332.64387106895447,8.064516067504883,0.0005935250082984567,151.53382873535156,8.064516067504883,0.32387790083885193,0.38307735323905945,795.0
342.64736008644104,0.20000000298023224,0.09224247187376022,-13.556931495666504,0.20000000298023224,0.023478752002120018,121.93336486816406,797.0
351.7598342895508,0.21939446032047272,0.09166407585144043,-15.351386070251465,0.21939446032047272,0.027563996613025665,113.69227600097656,797.0
360.08093881607056,0.24061596393585205,0.0937463641166687,-17.256120681762695,0.24061596393585205,0.036165542900562286,122.28907775878906,795.0
367.6555516719818,0.2639915347099304,0.09608883410692215,-17.645315170288086,0.2639915347099304,0.03930847346782684,138.95509338378906,795.0
374.55662989616394,0.28951936960220337,0.09449872374534607,-19.044437408447266,0.28951936960220337,0.037672318518161774,133.0454559326172,797.0
380.863924741745,0.31766197085380554,0.09374050050973892,-20.512222290039062,0.31766197085380554,0.03904906287789345,130.0314178466797,795.0
386.5924847126007,0.3484320342540741,0.09466126561164856,-22.10729217529297,0.3484320342540741,0.043316155672073364,135.7782440185547,795.0
391.82957673072815,0.3822629749774933,0.09549222886562347,-23.879192352294922,0.3822629749774933,0.04734684154391289,141.77645874023438,795.0
396.60321164131165,0.41946306824684143,0.09669627994298935,-27.689632415771484,0.41946306824684143,0.06393025070428848,133.4720001220703,795.0
400.95231771469116,0.4604051113128662,0.10025037080049515,-28.770767211914062,0.4604051113128662,0.07469473779201508,146.90957641601562,795.0
404.9082486629486,0.5050504803657532,0.1027948260307312,-31.38315773010254,0.5050504803657532,0.0912322849035263,147.97540283203125,797.0
408.51910638809204,0.554323673248291,0.10827788710594177,-35.137969970703125,0.554323673248291,0.12235092371702194,147.94287109375,797.0
411.79630422592163,0.6082724928855896,0.11898232251405716,-40.01387023925781,0.6082724928855896,0.17810116708278656,147.5582275390625,797.0
416.29645442962646,0.6675567030906677,0.124396912753582,-44.063560485839844,0.6675567030906677,0.21482789516448975,146.6366424560547,795.0
420.4125485420227,0.7320643663406372,0.14695152640342712,-50.31324005126953,0.7320643663406372,0.3313522934913635,145.565673828125,795.0
424.1234450340271,0.8038584589958191,0.1801421195268631,-61.68476867675781,0.8038584589958191,0.5132311582565308,138.2737274169922,795.0
427.532919883728,0.8818341493606567,0.22736583650112152,-76.0346450805664,0.8818341493606567,0.7996900081634521,127.19949340820312,795.0
430.631530046463,0.967117965221405,0.331825315952301,-95.15760040283203,0.967117965221405,1.4037245512008667,114.01009368896484,796.0
434.39877104759216,1.0615711212158203,0.2903626263141632,165.48536682128906,1.0615711212158203,1.679518699645996,23.01067352294922,797.0
437.8451464176178,1.1655011177062988,0.14696912467479706,-165.09378051757812,1.1655011177062988,0.9609889388084412,44.438629150390625,797.0
440.9637191295624,1.278772234916687,0.10540806502103806,171.24063110351562,1.278772234916687,0.833525538444519,26.369718551635742,797.0
444.5266456604004,1.4044944047927856,0.0776248648762703,164.30238342285156,1.4044944047927856,0.7200849652290344,21.079479217529297,795.0
447.7734959125519,1.5432099103927612,0.05036580562591553,144.5626678466797,1.5432099103927612,0.6128756999969482,10.421833038330078,795.0
451.3184869289398,1.6949151754379272,0.03908666595816612,145.28587341308594,1.6949151754379272,0.5536454319953918,8.312180519104004,795.0
454.53868412971497,1.8587359189987183,0.02615261822938919,138.75750732421875,1.8587359189987183,0.4893607795238495,6.5050458908081055,795.0
457.9711346626282,2.040816307067871,0.021811071783304214,138.88636779785156,2.040816307067871,0.46751171350479126,4.951868057250977,795.0
461.0995409488678,2.242152452468872,0.014589598402380943,131.927001953125,2.242152452468872,0.4274580478668213,3.4034433364868164,795.0
464.34465885162354,2.4630541801452637,0.010915765538811684,127.37943267822266,2.4630541801452637,0.4068864583969116,2.878572940826416,797.0
467.6813886165619,2.702702760696411,0.008310357108712196,128.14389038085938,2.702702760696411,0.3894948661327362,2.0672414302825928,796.0
